CUI_ID,DrugBankID,DrugName
C2825662,DB12973,serlopitant
C4054055,DB12974,roniciclib
C0072768,DB12975,pyronaridine
C3467798,DB12976,robatumumab
C4519267,DB12977,simenepag isopropyl
C4287804,DB12978,pexidartinib
C0668779,DB12979,nepicastat
C0879285,DB12980,chs-828
C3177388,DB12981,xl-888
C0037107,DB12982,silicon
C4310464,DB12983,pigment blue 16
C2603883,DB12984,larotaxel
C3642416,DB12985,quisinostat
C3711165,DB12986,vs-5584
C0070220,DB12987,penclomedine
C1433015,DB12988,ly-518674
C0068533,DB12989,neosaxitoxin
C4519268,DB12990,icosabutate
C0284559,DB12991,deoxyspergualin
C0053848,DB12992,bleomycin a6
C0005124,DB12993,berkelium
C2700340,DB12994,mip-1095 i-123
C0101334,DB12996,acteoside
C4309390,DB12997,brilacidin
C3178108,DB12998,pf-00217830
C4519280,DB12999,mk-6186
C2981841,DB13000,pci-27483
C0076703,DB13001,tinoridine
C4519281,DB13002,hki-357
C0056396,DB13003,cortivazol
C3659218,DB13004,mavoglurant
C4519282,DB13005,rebastinib
C4519283,DB13006,cibinetide
C4519740,DB13007,enfortumab vedotin
C4519284,DB13008,"2,2-bis(4-hydroxy-3-tert-butylphenyl)propane"
C0065839,DB13009,carbendazim
C3640994,DB13010,4-isothioureidobutyronitrile
C0067118,DB13011,diethylhomospermine
C3714059,DB13012,aqx-1125
C4519285,DB13013,lff-571
C0063220,DB13014,hypericin
C4519286,DB13016,ly-2300559
C4507507,DB13017,rovalpituzumab tesirine
C0250359,DB13018,dimiracetam
C2935072,DB13019,henatinib
C1450767,DB13020,apratastat
C4519287,DB13021,123i-iodometomidate
C4519288,DB13022,ly-2874455
C2703137,DB13023,ipi-493
C3252063,DB13024,mk-8245
C0040180,DB13025,tiapride
C0029274,DB13026,ornidazole
C0209150,DB13027,tucaresol
C0209475,DB13028,biapenem
C2606947,DB13029,mk-0873
C0080636,DB13030,2'-fluoro-5-ethylarabinosyluracil
C0028101,DB13031,niobium
C2827199,DB13032,enecadin
C0969397,DB13033,urocortin-2
C3827126,DB13034,foxy-5
C4519289,DB13035,ag-24322
C0753318,DB13036,ramatroban
C3273714,DB13037,namilumab
C0041073,DB13038,glyceryl trioleate
C0051601,DB13039,aminaphthone
C3661083,DB13040,gandotinib
C4519290,DB13041,odalasvir
C0060182,DB13042,fenoverine
C0018096,DB13044,gossypol
C2986854,DB13045,racotumomab
C0050063,DB13046,tocladesine
C3848565,DB13047,pentavalent antimony
C1414184,DB13048,pac-1
C3889731,DB13048,pac-1
C4319665,DB13048,pac-1
C0165747,DB13049,lobaplatin
C0245179,DB13050,tirilazad
C3177407,DB13051,ch-5132799
C3659713,DB13052,upamostat
C0676002,DB13053,cp-195543
C4507219,DB13054,act-451840
C4519300,DB13055,oteseconazole
C0063879,DB13056,irsogladine
C4519301,DB13057,torapsel
C0066089,DB13058,methanesulfonyl fluoride
C1882256,DB13059,pf-03814735
C3827144,DB13060,cep-37440
C1831780,DB13061,mln8054
C3639999,DB13062,me-344
C0070126,DB13063,parthenolide
C0076890,DB13064,tramazoline
C4519302,DB13065,ly-2811376
C0165479,DB13066,liarozole
C1311916,DB13067,rotigaptide
C0290852,DB13068,9-(n-methyl-l-isoleucine)-cyclosporin a
C0028096,DB13069,nimustine
C1528182,DB13070,surinabant
C0056471,DB13071,creatinolfosfate
C4507630,DB13072,gdc-0349
C4519743,DB13073,tregalizumab
C2986922,DB13074,macimorelin
C0078382,DB13075,menaquinone 7
C0303596,DB13076,yttrium y-90
C4519303,DB13077,lcb01-0371
C3273364,DB13078,kosn-1724
C4519304,DB13080,cyr-101
C0165264,DB13082,nefiracetam
C2606129,DB13083,talarozole
C0034295,DB13084,pyritinol
C4519305,DB13085,riamet
C3180697,DB13086,scyx-7158
C4519306,DB13087,miridesap
C4519307,DB13088,azd-0424
C0017986,DB13089,enoxolone
C4519308,DB13090,zidebactam
C0076723,DB13091,tiropramide
C0065841,DB13092,meclocycline
C2703162,DB13093,tak-593
C2347715,DB13094,pruvanserin
C3660679,DB13095,jtk-853
C0904976,DB13096,gacyclidine
C0534957,DB13097,1alpha-hydroxyvitamin d5
C0539091,DB13098,ct-2584
C0077995,DB13099,valnoctamide
C0005382,DB13100,biguanide
C3537187,DB13100,biguanide
C4317165,DB13100,biguanide
C3273040,DB13101,4sc-202
C4519309,DB13102,azd-8418
C2698125,DB13103,gpx-150
C3640935,DB13104,x-396
C1568094,DB13105,resolvin e1
C0384300,DB13106,glycovir
C4519310,DB13107,qgc-001
C2932852,DB13108,mephedrone
C2933673,DB13109,pki-179
C0003380,DB13110,antimony
C0109641,DB13111,chromanol
C4519311,DB13112,dolcanatide
C4043547,DB13113,jnj-38877605
C0051694,DB13114,amitriptylinoxide
C3852920,DB13115,saroglitazar
C0068988,DB13116,norflurane
C1572778,DB13117,pentafluoropropane
C2981329,DB13118,paquinimod
C4519325,DB13119,gsk-364735
C4519327,DB13120,deferitazole
C4224785,DB13121,hydroxypropyl tetrahydropyrantriol
C4519328,DB13122,trabodenoson
C4519329,DB13123,otx-008
C0077410,DB13124,troxerutin
C4309207,DB13125,lusutrombopag
C3896898,DB13126,bms-986115
C3885146,DB13127,olokizumab
C0036359,DB13128,sizofiran
C0628822,DB13129,trimegestone
C0074389,DB13131,serrapeptase
C0052430,DB13132,artemisinin
C1136174,DB13132,artemisinin
C0795677,DB13133,von willebrand factor human
C0302995,DB13134,fluorine f-18
C2605270,DB13135,agn-201904
C0117899,DB13136,fluindione
C4519330,DB13137,pm-060184
C4519331,DB13138,neladenoson bialanate
C0772501,DB13139,levosalbutamol
C4291320,DB13140,bezlotoxumab
C0771888,DB13141,ambroxol acefyllinate
C0061347,DB13142,calcium glubionate
C0066078,DB13143,methallenestril
C0218640,DB13144,lenograstim
C1332793,DB13144,lenograstim
C0093999,DB13145,nedaplatin
C1311253,DB13146,fluciclovine (18f)
C0443469,DB13147,pancrelipase lipase
C2826078,DB13148,coagulation factor x human
C2002622,DB13149,protein s human
C2826077,DB13150,coagulation factor vii human
C0982025,DB13151,anti-inhibitor coagulant complex
C3536987,DB13151,anti-inhibitor coagulant complex
C0724584,DB13152,coagulation factor ix human
C0053774,DB13153,levomenol
C3256398,DB13153,levomenol
C0048197,DB13154,parachlorophenol
C0014839,DB13155,esculin
C0022230,DB13156,inosine pranobex
C0982390,DB13157,sodium lauryl sulfoacetate
C0360518,DB13158,clobetasone
C0002327,DB13160,alphaprodine
C4301236,DB13161,nusinersen
C0301554,DB13163,terpin hydrate
C4301624,DB13164,olmutinib
C4045501,DB13165,ripasudil
C0078836,DB13166,zofenopril
C0001937,DB13167,alclofenac
C0133860,DB13168,omega-6 fatty acids
C0027368,DB13169,nandrolone
C3711911,DB13170,plecanatide
C3256481,DB13171,glyceryl 1-oleate
C0041385,DB13172,tunicamycin
C4475875,DB13173,cerliponase alfa
C0073177,DB13174,rhein
C0073178,DB13175,rheinanthrone
C0021547,DB13178,inositol
C0041165,DB13179,troleandomycin
C4082271,DB13180,gluconic acid
C0057090,DB13182,daidzein
C2825599,DB13185,oxabolone cipionate
C0359091,DB13189,calcitonin porcine
C0031634,DB13191,phosphocreatine
C0700346,DB13192,antihemophilic factor human
C0331000,DB13195,horse chestnut
C0936181,DB13195,horse chestnut
C0994438,DB13195,horse chestnut
C1623211,DB13195,horse chestnut
C0042281,DB13196,valerian
C0795674,DB13196,valerian
C0993600,DB13196,valerian
C0030909,DB13198,pepsin
C3640212,DB13200,lipegfilgrastim
C4550957,DB13201,trenonacog alfa
C0052945,DB13203,bamifylline
C0076032,DB13205,teclozan
C0377223,DB13207,arginine glutamate
C0053791,DB13209,bismuth subnitrate
C0650263,DB13211,guanoxan
C0060201,DB13217,fentiazac
C0077015,DB13227,tribenoside
C0108121,DB13231,calcium lactate
C0051086,DB13233,alaproclate
C4059170,DB13241,begelomab
C0851342,DB13249,magnesium silicate
C0072168,DB13255,propatyl nitrate
C0060282,DB13257,ferrous sulfate
C0015058,DB13259,ethyl chloride
C0026794,DB13260,lysozyme
C1416945,DB13260,lysozyme
C2587208,DB13260,lysozyme
C3541379,DB13260,lysozyme
C0171447,DB13261,sitafloxacin
C0007545,DB13266,cefatrizine
C0050436,DB13268,acetarsol
C0057846,DB13269,dichlorobenzyl alcohol
C0010303,DB13271,wood creosote
C0006217,DB13281,bromelains
C0022046,DB13293,ipecac
C2825016,DB13293,ipecac
C0004234,DB13295,atracurium
C0072159,DB13296,propamidine
C0033513,DB13307,proscillaridin
C0051247,DB13314,alminoprofen
C0063105,DB13322,hydrotalcite
C0040905,DB13323,trichloroethylene
C0070557,DB13337,pheneticillin
C0012289,DB13345,dihydroergocristine
C0006351,DB13346,bufexamac
C0011064,DB13352,deanol
C0644519,DB13355,visnadine
C0543448,DB13359,magnesium aspartate
C0042674,DB13374,vincamine
C0279218,DB13375,edrecolomab
C1377670,DB13384,melitracen
C0947682,DB13392,mercurochrome
C0075501,DB13416,sulbutiamine
C0115510,DB13421,edoxudine
C2825715,DB13443,esatenolol
C0063830,DB13444,ioxitalamic acid
C0066531,DB13456,midecamycin
C2825264,DB13471,nalfurafine
C0023324,DB13480,lentinan
C0004969,DB13488,bencyclane
C0137757,DB13492,policresulen
C0069370,DB13500,otilonium
C0041499,DB13503,tyrothricin
C0076772,DB13508,cloranolol
C0051254,DB13509,aloxiprin
C0072652,DB13514,pranoprofen
C0051156,DB13518,alginic acid
C0025641,DB13520,metergoline
C3653189,DB13521,alipogene tiparvovec
C0771139,DB13529,dobesilic acid
C0065961,DB13530,mepindolol
C0010581,DB13532,cyclopenthiazide
C0063803,DB13539,iodoxamic acid
C0025379,DB13583,mephenesin
C0025503,DB13587,mesterolone
C0051515,DB13595,almasilate
C0254211,DB13609,umifenovir
C0054547,DB13612,carbaspirin calcium
C0129341,DB13615,mifamurtide
C0301527,DB13620,potassium gluconate
C0077013,DB13643,loprazolam
C0036637,DB13647,semustine
C0051252,DB13650,aloglutamol
C0205679,DB13654,montmorillonite
C0384641,DB13658,hemoglobin raffimer
C0072176,DB13660,propicillin
C0246584,DB13667,cefozopran
C0057606,DB13679,dexchlorpheniramine
C0062986,DB13682,cefpirome
C3886496,DB13688,drisapersen
C0953467,DB13689,tacalcitol
C0012757,DB13694,distigmine
C0033603,DB13700,protamine
C0205996,DB13704,pristinamycin
C0142931,DB13707,sodium tartrate
C0077316,DB13711,tritoqualine
C1096768,DB13732,meglumine antimoniate
C1714166,DB13735,guaiacolsulfonate
C0053618,DB13746,bioallethrin
C0077089,DB13747,trolamine
C0126777,DB13749,magnesium gluconate
C0061751,DB13751,glycyrrhizic acid
C0116294,DB13757,epanolol
C0650638,DB13760,niperotidine
C0083183,DB13761,tilactase
C0771957,DB13764,monoxerutin
C0025417,DB13765,mercuric chloride
C0073704,DB13772,rufloxacin
C0076166,DB13775,tertatolol
C0078595,DB13781,xamoterol
C0050409,DB13783,acemetacin
C0536004,DB13786,magnesium orotate
C0009025,DB13792,clopamide
C0108124,DB13800,calcium levulinate
C3652551,DB13805,reposal
C1702776,DB13809,paclitaxel poliglumex
C0914297,DB13811,oblimersen
C0063779,DB13813,iodoform
C0885450,DB13813,iodoform
C0032838,DB13831,potassium permanganate
C0243666,DB13832,ranimustine
C0108530,DB13835,caroverine
C0066082,DB13836,metampicillin
C0114875,DB13837,doxefazepam
C0028476,DB13838,noxytiolin
C1612882,DB13842,etofylline nicotinate
C0055936,DB13843,cloprednol
C0059677,DB13845,etafenone
C0055909,DB13849,clofibride
C0052427,DB13851,artemotil
C0002937,DB13853,anethole trithione
C0061078,DB13854,gamolenic acid
C0057362,DB13857,demegestone
C0057720,DB13858,dimazole
C3652511,DB13864,hemoglobin crosfumaril
C0082286,DB13865,dehydroemetine
C0059849,DB13866,ethynodiol
C0082607,DB13867,fluticasone
C0050175,DB13868,adefovir
C2348240,DB13871,albendazole oxide
C0065185,DB13872,lormetazepam
C0060179,DB13873,fenofibric acid
C4519428,DB13874,enasidenib
C0018602,DB13875,harmaline
C0054085,DB13876,brofaromine
C0291482,DB13877,iniparib
C4519537,DB13878,pibrentasvir
C4519536,DB13879,glecaprevir
C3640939,DB13881,tisagenlecleucel
C0066412,DB13882,methyl nicotinate
C0302236,DB13883,coral snake (micrurus fulvius) immune globulin antivenin (equine)
C4084478,DB13884,albutrepenonacog alfa
C0060245,DB13885,ferric subsulfate
C4281720,DB13886,human cytomegalovirus immune globulin
C0982275,DB13887,meningococcal polysaccharide vaccine group w-135
C0982276,DB13888,meningococcal polysaccharide vaccine group y
C0065942,DB13889,meningococcal group a polysaccharide
C0065944,DB13890,meningococcal group c polysaccharide
C2726771,DB13891,crotalus scutulatus antivenin
C2726769,DB13892,crotalus atrox antivenin
C2726767,DB13893,crotalus adamanteus antivenin
C2726765,DB13894,agkistrodon piscivorus antivenin
C3152896,DB13895,rhus glabra pollen
C1831828,DB13896,talimogene laherparepvec
C4059112,DB13897,equine botulinum neurotoxin e immune fab2
C4059108,DB13898,equine botulinum neurotoxin c immune fab2
C4059116,DB13899,equine botulinum neurotoxin g immune fab2
C4059106,DB13900,equine botulinum neurotoxin a immune fab2
C4059114,DB13901,equine botulinum neurotoxin f immune fab2
C4059110,DB13902,equine botulinum neurotoxin d immune fab2
C4059095,DB13903,equine botulinum neurotoxin b immune fab2
C1445182,DB13904,cat dander extract
C1509940,DB13906,aloe polysaccharide
C0320167,DB13907,fusarium graminearum
C0771502,DB13908,amylmetacresol
C0053790,DB13909,bismuth subgallate
C0770972,DB13910,valproate bismuth
C0031567,DB13911,phloxine b
C1383453,DB13911,phloxine b
C0056424,DB13912,coumermycin a1
C0004953,DB13913,belladonna
C0301370,DB13913,belladonna
C4534681,DB13914,volixibat
C3896829,DB13915,axicabtagene ciloleucel
C0040562,DB13916,toyocamycin
C0011498,DB13917,deoxyepinephrine
C0057835,DB13918,diclofop-methyl
C0717550,DB13919,candesartan
C1664150,DB13920,valopicitabine
C1741118,DB13921,2'-c-methylcytidine
C4278463,DB13923,emicizumab
C4530095,DB13924,varicella zoster vaccine (recombinant)
C1742831,DB13925,dotatate gallium ga-68
C4541383,DB13926,cenegermin
C3883891,DB13927,anle138b
C3885068,DB13928,semaglutide
C0218068,DB13929,relcovaptan
C4287812,DB13930,ulixertinib
C4535718,DB13931,netarsudil
C4541993,DB13932,voretigene neparvovec
C3883805,DB13933,nonacog beta pegol
C4550372,DB13934,ligandrol
C2354156,DB13935,ac-262536
C2352373,DB13936,jnj-28330835
C2713960,DB13937,lgd-3303
C2715937,DB13938,s-40503
C0601132,DB13939,rad-140
C0071105,DB13941,piperaquine
C0076181,DB13943,testosterone cypionate
C0076189,DB13944,testosterone enanthate
C0076195,DB13946,testosterone undecanoate
C3848561,DB13949,ferric cation
C0148782,DB13950,win 55212-2
C1330622,DB13952,estradiol acetate
C0167626,DB13953,estradiol benzoate
C0059610,DB13954,estradiol cypionate
C0626260,DB13955,estradiol dienanthate
C0059623,DB13956,estradiol valerate
C0076965,DB13958,trestolone acetate
C0724624,DB13959,medium-chain triglycerides
C0054147,DB13960,bronopol
C0016157,DB13961,fish oil
C0006698,DB13962,calcium saccharate
C0771997,DB13962,calcium saccharate
C0046078,DB13963,"1,2-dichlorobenzene"
C0052300,DB13964,peanut oil
C1011808,DB13965,sarracenia purpurea
C3889827,DB13965,sarracenia purpurea
C0064056,DB13966,isopropyl myristate
C0071214,DB13968,plasma protein fraction (human)
C3832943,DB13969,quaternium-24
C4550373,DB13970,dioctyldimonium
C0042306,DB13971,vanadium
C2348287,DB13971,vanadium
C0034504,DB13972,racemethionine
C1879680,DB13973,remestemcel-l
C3486840,DB13974,passiflora incarnata flower
C0771967,DB13975,cimicifuga racemosa
C0885226,DB13975,cimicifuga racemosa
C0529257,DB13976,sulesomab
C0071755,DB13977,potassium carbonate
C4080034,DB13978,selisistat
C3660637,DB13979,besilesomab
C4550374,DB13980,copper cu-64
C0132749,DB13981,nomegestrol acetate
C2959378,DB13982,lutetium lu-177
C0010587,DB13984,cyclopropane
C3272344,DB13985,lutetium lu 177 dotatate
C0075333,DB13987,strontium chloride
C0912513,DB13988,sb-269970
C0071104,DB13991,pipequaline
C0052793,DB13992,azintamide
C3179927,DB13993,mrk-409
C4018308,DB13995,ferric pyrophosphate citrate
C0982266,DB13996,magnesium acetate
C4257011,DB13998,lonoctocog alfa
C0966500,DB13999,moroctocog alfa
C1099803,DB14000,tetraglyme
C0078375,DB14001,alpha-tocopherol succinate
C2697593,DB14002,d-alpha-tocopherol acetate
C1999896,DB14003,alpha-tocopherol acetate
C4043954,DB14004,tildrakizumab
C2948222,DB14005,dimethicone 410
C0055573,DB14006,choline salicylate
C0013254,DB14007,pentetic acid
C0062736,DB14008,hispidulin
C0813973,DB14009,medical cannabis
C0000588,DB14010,"5-methoxy-n,n-dimethyltryptamine"
C2347556,DB14011,nabiximols
C4301607,DB14012,burosumab
C0074726,DB14015,sodium bisulfite
C0301478,DB14016,ox bile extract
C4331307,DB14017,h3b-8800
C3848545,DB14018,bromotheophylline
C0005070,DB14020,benzoin
C0070191,DB14025,clinafloxacin
C1099675,DB14026,thiosalicylic acid
C2716826,DB14027,taspoglutide
C0011279,DB14028,nordazepam
C0524207,DB14028,nordazepam
C0060848,DB14029,furafylline
C0040975,DB14031,tretamine
C0081437,DB14033,acetyl sulfisoxazole
C0380307,DB14034,darglitazone
C0082429,DB14035,englitazone
C0065501,DB14037,madecassic acid
C0106127,DB14038,beta-sitosterol
C4542165,DB14039,erenumab
C4549503,DB14041,fremanezumab
C0069964,DB14043,palmidrol
C0122245,DB14044,hopantenic acid
C0245742,DB14045,cholesteryl chloride
C0301037,DB14046,dichlorobenzene
C4045824,DB14048,sodium zirconium cyclosilicate
C3657549,DB14050,cannabidivarin
C0081660,DB14054,asiatic acid
C0104687,DB14058,basifungin
C0767382,DB14059,sc-236
C0215737,DB14060,ns-398
C0020207,DB14061,hycanthone
C0056224,DB14062,concanamycin a
C0280858,DB14063,dexverapamil
C0059080,DB14064,emopamil
C0630704,DB14065,lomerizine
C0076316,DB14066,tetrandrine
C1698867,DB14067,dofequidar
C0208704,DB14068,dexniguldipine
C0915198,DB14069,ont-093
C1958367,DB14070,hm-30181
C0113211,DB14071,desmethylsertraline
C0769837,DB14072,reversin 121
C2348390,DB14073,gondoic acid
C2348871,DB14073,gondoic acid
C1437018,DB14074,icaridin
C0982210,DB14075,imidurea
C0126791,DB14077,magnesium stearate
C1366044,DB14078,medronic acid
C4283417,DB14080,acetylcysteine magnesium
C0052506,DB14081,asiaticoside
C0672188,DB14082,betiatide
C0045287,DB14083,bisphenol a diglycidyl ether
C0054302,DB14084,butylparaben
C0006632,DB14085,cadmium
C2348259,DB14085,cadmium
C0007404,DB14086,cianidanol
C3855247,DB14087,morrhuic acid
C3527640,DB14088,osbond acid
C1875873,DB14089,dimercaptosuccinic acid
C0058231,DB14090,dimethyl sulfone
C2827104,DB14091,carbomer homopolymer type c
C4058994,DB14092,8-epi-cyanocobalamin
C0076781,DB14094,tocopherylquinone
C3855812,DB14096,"1,2-icosapentoyl-sn-glycero-3-phosphoserine"
C0210937,DB14097,13-cis-12-(3'-carboxyphenyl)retinoic acid
C0042845,DB14098,cobalamin
C0086024,DB14098,cobalamin
C0043850,DB14099,"1,2-distearoyllecithin"
C3486131,DB14100,pork collagen
C4076257,DB14101,soy isoflavones
C3256385,DB14102,triethylhexanoin
C0025649,DB14103,methionine sulfoximine
C0023749,DB14104,linoleic acid
C3872005,DB14105,"sodium 1,2-dipalmitoyl-sn-glycero-3-phospho-(1'-rac-glycerol)"
C1814271,DB14106,tetrakis(2-methoxyisobutylisocyanide)copper(i) tetrafluoroborate
C0049836,DB14107,7-aminodesacetoxycephalosporanic acid
C0767316,DB14108,"1,2-hexanediol"
C3528818,DB14109,alpha-arbutin
C0006475,DB14110,butylene glycol
C0043904,DB14110,butylene glycol
C1608842,DB14111,ceramide 6 ii
C0301513,DB14112,human vaccinia virus immune globulin
C1589331,DB14115,human botulinum neurotoxin a/b immune globulin
C3555540,DB14116,silodrate
C3256806,DB14117,silica dimethyl silylate
C0071021,DB14119,phytosphingosine
C1741338,DB14120,phenylethyl resorcinol
C0070080,DB14121,parasorbic acid
C2698944,DB14123,racementhol
C0772202,DB14124,cyclomethicone
C0105523,DB14125,benazeprilat
C0384228,DB14126,tenofovir
C4294492,DB14127,sacubitrilat
C0027270,DB14128,nadide
C1570923,DB14129,macelignan
C4475112,DB14130,methyl salicylate 2-ethylbutyrate
C0380603,DB14131,basic fibroblast growth factor
C1522505,DB14131,basic fibroblast growth factor
C3887569,DB14131,basic fibroblast growth factor
C0050067,DB14132,8-chlorotheophylline
C1136869,DB14134,octyldodecanol
C0020600,DB14135,hypochlorous acid
C3255856,DB14137,palmitoyl tetrapeptide-7
C0037105,DB14138,silicic acid
C4058975,DB14139,hydroxyethyl ethylcellulose
C1337133,DB14140,dipropylene glycol
C0048678,DB14141,p-phenylenediamine
C0058261,DB14143,distearyldimonium
C0048047,DB14144,p-aminophenol
C1509244,DB14145,nepidermin
C2825836,DB14145,nepidermin
C2955472,DB14148,human albumin microspheres
C1576805,DB14149,glyceryl stearate se
C0302928,DB14150,chloric acid
C0031705,DB14151,phosphorus
C0080014,DB14151,phosphorus
C0523826,DB14151,phosphorus
C3714498,DB14151,phosphorus
C0061278,DB14152,ginsenosides
C0982351,DB14153,polysorbate 60
C0018026,DB14154,gold
C0337451,DB14154,gold
C1304897,DB14154,gold
C3255750,DB14155,chitosan low molecular weight (20-200 mpa.s)
C2948080,DB14156,synthetic camphor
C3255735,DB14157,hydrogenated soybean lecithin
C0669247,DB14158,microcrystalline cellulose
C1337343,DB14159,oxidronic acid
C0040302,DB14160,titanium
C0872912,DB14161,"lecithin, soybean"
C0329605,DB14162,northern bluefin tuna
C1013791,DB14162,northern bluefin tuna
C1187067,DB14162,northern bluefin tuna
C4319739,DB14162,northern bluefin tuna
C0331530,DB14163,anthoxanthum odoratum
C1443114,DB14163,anthoxanthum odoratum
C1445383,DB14163,anthoxanthum odoratum
C0330314,DB14164,betula lenta whole
C4318498,DB14164,betula lenta whole
C0322804,DB14165,culex pipiens
C3486724,DB14165,culex pipiens
C4080643,DB14166,rumex acetosella whole
C3486684,DB14167,rumex crispus top
C0319911,DB14168,sarocladium strictum
C2723553,DB14168,sarocladium strictum
C3254760,DB14169,salix nigra bark
C3488471,DB14170,artemisia vulgaris root
C0260107,DB14171,penicillium glaucum
C4522139,DB14171,penicillium glaucum
C1038523,DB14172,evernia prunastri
C3282452,DB14172,evernia prunastri
C0057749,DB14173,diazolidinylurea
C0601126,DB14174,dipentamethylenethiuram disulfide
C0053323,DB14176,benzylparaben
C0072238,DB14177,propylparaben
